City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
155,puerto cabello,10.4731,-68.0125,24.31,85,30,4.31,VE,1738863451
156,vredendal,-31.6683,18.5012,22.42,50,0,6.95,ZA,1738863452
157,itarantim,-15.6597,-40.0656,31.69,42,100,3.79,BR,1738863453
158,changli,39.7042,119.1506,-12.23,34,47,6.91,CN,1738863454
159,nar'yan-mar,67.6713,53.087,-5.84,91,100,8.93,RU,1738863455
160,sheringham,52.9408,1.2093,5.11,86,0,7.29,GB,1738863456
161,dalandzadgad,43.5708,104.425,-19.59,63,18,2.12,MN,1738863457
162,rio grande,-32.035,-52.0986,28.49,56,0,6.65,BR,1738863458
163,ellsworth,44.5434,-68.4195,-4.7,78,100,1.54,US,1738863459
164,kirensk,57.7853,108.1119,-36.33,100,46,0.82,RU,1738863460
165,gurupi,-11.7292,-49.0686,31.58,48,40,2.81,BR,1738863462
166,manicore,-5.8092,-61.3003,29.04,78,87,1.49,BR,1738863463
167,faya-largeau,17.9257,19.1043,22.92,15,0,7.31,TD,1738863464
168,aweil,8.7682,27.4002,28.96,16,70,1.98,SS,1738863465
169,mount isa,-20.7333,139.5,23.87,100,20,1.54,AU,1738863466
170,kill devil hills,36.0307,-75.676,7.21,93,100,1.54,US,1738863467
171,jalai nur,49.45,117.7,-18.95,84,99,5.18,CN,1738863468
172,kuqa,41.7278,82.9364,-7.18,86,100,1.28,CN,1738863469
173,ust-nera,64.5667,143.2,-38.89,94,5,1.65,RU,1738863470
174,kayangel,8.0823,134.7173,28.21,79,100,10.19,PW,1738863471
175,pagar alam,-4.0167,103.2667,19.55,98,83,0.15,ID,1738863472
176,alice springs,-23.7,133.8833,28.75,45,72,2.57,AU,1738863474
177,campamento,14.55,-86.65,27.02,42,26,2.96,HN,1738863475
178,quesnel,52.9999,-122.5029,-21.72,77,100,0.0,CA,1738863476
179,touros,-5.1989,-35.4608,24.75,91,100,5.07,BR,1738863477
180,ilanskiy,56.2358,96.065,-25.58,100,93,0.17,RU,1738863478
181,washim,20.1,77.15,23.48,40,1,3.05,IN,1738863479
182,green river,41.5286,-109.4662,-0.57,66,48,2.41,US,1738863480
183,kodiak,57.79,-152.4072,1.73,55,0,3.6,US,1738863200
184,al kharijah,25.4514,30.5464,14.32,43,97,3.52,EG,1738863482
185,enchanted hills,35.3368,-106.593,13.93,23,0,0.89,US,1738863485
186,yelizovo,53.1873,158.3805,-2.92,54,75,3.0,RU,1738863486
